vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
4009,36117,3701,37,1,S,,36105,12,464,1,0,1,0,4,,7.7261,7.8256,9.502774,-122.57395,45.621265,2,2
4009,36226,3701,37,1,S,,36226,0,633,0,0,0,0,4,,8.2885,8.3618,99.801547,-122.58499166666667,45.62332,2,2
4009,36386,3701,37,1,S,36360,36372,14,744,1,0,0,2,4,,9.1516,9.2615,35.23191,-122.60248166666666,45.62709666666667,2,4
4009,36405,3701,37,1,S,,36405,0,451,0,0,0,0,4,,9.3088,9.3951,7.744505,-122.60505333333333,45.62755833333333,2,2
4009,36714,3701,37,1,S,36600,36714,0,482,0,0,0,0,4,,11.02,11.1182,142.604387,-122.64051166666667,45.62831833333333,2,4
4009,36738,3701,37,1,S,,36738,0,489,0,0,0,0,4,,11.2443,11.3444,45.998306,-122.64445333333333,45.628346666666665,2,2
4009,36784,3701,37,1,S,,36784,0,746,0,0,0,0,4,,11.6532,11.7563,154.66702,-122.6536,45.628735,2,2
4009,37074,3701,37,1,S,,37028,46,14,1,0,2,1,3,,12.7257,12.8779,113.911047,-122.67273666666667,45.63053333333333,2,2
4009,34775,3701,37,1,S,,34775,0,1069,0,0,0,0,1,,2.5445,2.5414,145.269019,-122.47583833333333,45.611196666666665,2,2
4009,35347,3701,37,1,S,35340,35291,56,753,1,0,1,0,1,,4.4006,4.4608,12.073998,-122.50518833333334,45.615745,2,4
4009,35806,3701,37,1,S,,35806,0,575,0,0,0,0,4,,6.31,6.3548,118.038135,-122.54422833333334,45.61998166666667,2,2
4009,36659,3701,37,1,S,,36630,29,456,1,0,1,1,4,,10.472,10.5962,11.546903,-122.62953,45.62786666666667,2,2
4009,34256,3701,37,1,S,34200,34256,0,492,1,0,1,0,1,,0,0,348.367871,-122.50617,45.594735,2,5
4009,35437,3701,37,1,S,,35437,0,496,0,0,0,0,1,,4.9561,4.971,90.789909,-122.51592,45.61691833333333,2,2
4009,36514,3701,37,1,S,,36433,81,450,1,0,2,2,4,,9.5008,9.6232,52.282722,-122.609815,45.628335,2,2
4009,36607,3701,37,1,S,,36607,0,458,0,0,0,0,4,,10.3458,10.4117,120.613353,-122.62631166666667,45.628611666666664,2,2
4009,37889,3701,37,0,S,,37889,0,454,0,0,0,0,8,,4.0072,4.0489,188.248959,-122.59039166666666,45.62419166666667,2,2
4009,37968,3701,37,0,S,,37968,0,462,0,0,0,0,8,,4.6305,4.7063,123.033044,-122.57847166666667,45.622038333333336,2,2
4009,38468,3701,37,0,S,,38468,0,472,0,0,0,0,3,,6.4225,6.489,41.827554,-122.54144166666667,45.619476666666664,2,2
4009,39305,3701,37,0,S,,39305,0,1061,0,0,0,0,0,,11.6625,11.8253,57.247014,-122.49104,45.59679666666667,2,2
4009,39335,3701,37,0,S,,39335,0,1062,0,0,0,0,0,,11.9931,12.1565,65.538345,-122.49780166666666,45.596761666666666,2,2
4009,37227,3701,37,0,S,37020,37227,0,344,1,0,2,0,3,,0,0,2.672603,-122.66982333333333,45.62869166666667,2,5
4009,37474,3701,37,0,S,,37474,0,479,0,0,0,0,4,,1.3695,1.4111,173.317245,-122.64485,45.628231666666665,2,2
4009,37519,3701,37,0,S,37380,37503,16,480,1,0,1,0,6,,1.5516,1.6118,47.077149,-122.639885,45.62818,2,4
4009,37653,3701,37,0,S,,37653,0,738,0,0,0,0,6,,2.6999,2.7185,92.44753,-122.61728833333333,45.62864,2,2
4009,37304,3701,37,0,S,,37304,0,368,0,0,0,0,3,,0.2896,0.2964,74.456779,-122.66396,45.628635,2,2
4009,37363,3701,37,0,S,,37363,0,475,0,0,0,0,3,,0.5735,0.5915,28.321111,-122.660725,45.63030666666667,2,2
4009,37447,3701,37,0,S,,37436,11,477,1,0,1,0,4,,1.1607,1.2222,14.356474,-122.64806833333333,45.62824166666667,2,2
4009,37609,3701,37,0,S,,37609,0,457,0,0,0,0,6,,2.3419,2.373,166.748433,-122.62412666666667,45.628553333333336,2,2
4009,38028,3701,37,0,S,,38022,6,465,1,0,0,1,7,,4.9057,5.0014,21.448514,-122.572055,45.62090666666667,2,2
4009,38609,3701,37,0,S,,38609,0,749,0,0,0,0,4,,7.2595,7.344,182.725423,-122.52346,45.61754333333333,2,2
4009,38620,3701,37,0,S,,38620,0,500,0,0,0,0,4,,7.3533,7.4465,87.034934,-122.52174333333333,45.61736166666667,2,2
4009,38643,3701,37,0,S,,38643,0,498,0,0,0,0,4,,7.5652,7.6441,47.787189,-122.517875,45.616951666666665,2,2
4009,38985,3701,37,0,S,,38958,27,939,1,0,0,2,0,,9.4685,9.6163,93.459275,-122.478745,45.616765,2,2
4009,39058,3701,37,0,S,39060,39050,8,1029,1,0,0,0,0,,9.6524,9.8208,5.645366,-122.47618,45.61620666666666,2,4
4009,37765,3701,37,0,S,37680,37765,0,740,0,0,0,0,5,,3.3554,3.384,194.919955,-122.60344333333333,45.627093333333335,2,4
4009,38074,3701,37,0,S,,38065,9,467,1,0,0,1,6,,5.1232,5.2245,17.822605,-122.56742833333334,45.620895,2,2
4009,38395,3701,37,0,S,,38395,0,512,0,0,0,0,3,,5.921,6.0074,23.476896,-122.55132,45.62054166666667,2,2
4009,38911,3701,37,0,S,,38911,0,1011,0,0,0,0,2,,9.123,9.2199,121.092292,-122.48636833333333,45.615253333333335,2,2
4009,39253,3701,37,0,S,,39253,0,1059,0,0,0,0,0,,11.1045,11.281,46.460195,-122.47984166666667,45.596715,2,2
4009,39269,3701,37,0,S,,39269,0,1060,0,0,0,0,0,,11.2785,11.4575,134.413605,-122.48312666666666,45.596691666666665,2,2
4009,39450,3701,37,0,S,39600,39450,0,492,1,0,0,0,0,,12.4467,12.6642,31.991374,-122.50512,45.59429,2,6
4009,38329,3701,37,0,S,,38296,33,743,1,0,0,4,3,,5.7719,5.8776,59.229966,-122.55383333333333,45.62079166666667,2,2
4009,38445,3701,37,0,S,,38445,0,471,0,0,0,0,3,,6.2156,6.2759,247.144641,-122.54498833333334,45.619861666666665,2,2
4009,38518,3701,37,0,S,,38518,0,474,0,0,0,0,3,,6.6655,6.7282,71.055119,-122.53645333333333,45.61894,2,2
4009,38589,3701,37,0,S,,38589,0,501,0,0,0,0,4,,7.0867,7.1775,138.468002,-122.527045,45.61792666666667,2,2
4009,37713,3701,37,0,S,,37696,17,739,1,0,0,1,5,,2.8552,2.9316,40.49745,-122.61322333333334,45.62862166666667,2,2
4009,37954,3701,37,0,S,,37954,0,460,0,0,0,0,8,,4.513,4.5565,214.994794,-122.580165,45.6224,2,2
4009,38562,3701,37,0,S,38400,38545,17,502,1,0,1,0,4,,6.8432,6.9687,17.977141,-122.53178666666666,45.618435,2,4
4009,38673,3701,37,0,S,,38673,0,497,0,0,0,0,4,,7.7591,7.8405,55.613069,-122.51384166666666,45.61648,2,2
4009,38719,3701,37,0,S,,38701,18,495,1,0,0,1,3,,7.9567,8.089,111.901137,-122.5086,45.615858333333335,2,2
4009,38862,3701,37,0,S,,38846,16,863,1,0,0,1,2,,8.6669,8.811,27.864628,-122.49456833333333,45.61682833333333,2,2
4009,39136,3701,37,0,S,,39136,0,1056,0,0,0,0,0,,10.1501,10.2843,159.367995,-122.47602833333333,45.609045,2,2
4009,39162,3701,37,0,S,,39162,0,1057,0,0,0,0,0,,10.3614,10.4974,118.616975,-122.47601166666666,45.60608166666667,2,2
4009,39232,3701,37,0,S,,39232,0,1058,0,0,0,0,0,,10.9641,11.0896,220.280455,-122.47831666666667,45.59756,2,2
4009,37405,3701,37,0,S,,37405,0,737,0,0,0,0,3,,0.965,0.9843,125.833262,-122.65251666666667,45.62830666666667,2,2
4009,37590,3701,37,0,S,,37590,0,455,0,0,0,0,6,,2.1599,2.181,175.680129,-122.627935,45.628206666666664,2,2
4009,37835,3701,37,0,S,,37804,31,742,1,0,3,0,8,,3.502,3.5884,45.620849,-122.599985,45.62634333333333,2,2
4009,37865,3701,37,0,S,,37865,0,452,0,0,0,0,8,,3.7966,3.8463,109.681054,-122.59466166666667,45.625146666666666,2,2
4009,37935,3701,37,0,S,,37935,0,632,0,0,0,0,8,,4.3415,4.3695,255.513796,-122.58373333333333,45.62301,2,2
4009,38761,3701,37,0,S,38760,38738,23,837,1,0,0,0,3,,8.0666,8.2002,36.929529,-122.50656333333333,45.615611666666666,2,4
4009,41113,3701,37,1,S,,41113,0,752,0,0,0,0,2,,0.75,0.7425,155.226199,-122.50373,45.603658333333335,2,2
4009,42122,3701,37,1,S,,42016,106,469,1,1,3,2,4,,4.4366,4.5037,54.425909,-122.56408333333333,45.621091666666665,2,2
4009,42224,3701,37,1,S,,42224,0,466,0,0,0,0,4,,4.8287,4.8529,73.760576,-122.571345,45.621071666666666,2,2
4009,42480,3701,37,1,S,42480,42443,37,744,1,0,1,2,3,,6.3473,6.4312,29.980599,-122.602465,45.62708833333333,2,4
4009,42862,3701,37,1,S,,42862,0,478,0,0,0,0,3,,8.5973,8.6849,13.099001,-122.64810833333334,45.628348333333335,2,2
4009,41290,3701,37,1,S,41280,41266,24,753,1,0,0,1,1,,1.5932,1.6305,27.54517,-122.50524833333333,45.615745,2,4
4009,41800,3701,37,1,S,,41779,21,470,1,0,1,0,3,,3.768,3.8308,1.92103,-122.55002333333333,45.62061666666666,2,2
4009,43112,3701,37,1,S,,43063,49,1091,1,0,0,1,1,,9.6729,9.8021,73.266455,-122.67030166666666,45.632598333333334,2,2
4009,41642,3701,37,1,S,41640,41549,93,691,1,0,0,1,2,,2.9596,3.0124,10.2135,-122.53337166666667,45.618833333333335,2,4
4009,42239,3701,37,1,S,,42239,0,464,0,0,0,0,4,,4.9648,4.9952,63.566568,-122.574165,45.62130166666667,2,2
4009,42401,3701,37,1,S,,42401,0,453,0,0,0,0,4,,6.0453,6.0938,146.246539,-122.59627,45.62566666666667,2,2
4009,42525,3701,37,1,S,,42525,0,450,0,0,0,0,3,,6.7462,6.7928,20.614987,-122.60955833333334,45.62826333333334,2,2
4009,41418,3701,37,1,S,,41418,0,496,0,0,0,0,2,,2.1332,2.1406,160.850786,-122.516185,45.61696,2,2
4009,42205,3701,37,1,S,,42205,0,468,0,0,0,0,4,,4.651,4.6845,33.519956,-122.56746666666666,45.621073333333335,2,2
4009,42312,3701,37,1,S,,42312,0,461,0,0,0,0,4,,5.2848,5.3457,18.439348,-122.58091333333333,45.62272,2,2
4009,42549,3701,37,1,S,,42549,0,767,0,0,0,0,3,,6.9519,7.0022,39.91808,-122.61405666666667,45.62880333333333,2,2
4009,42667,3701,37,1,S,,42667,0,456,0,0,0,0,3,,7.7156,7.7659,169.643051,-122.63007333333333,45.627665,2,2
4009,41676,3701,37,1,S,,41676,0,473,0,0,0,0,2,,3.2535,3.2703,134.728459,-122.53911166666667,45.61942666666667,2,2
4009,41707,3701,37,1,S,,41707,0,575,0,0,0,0,2,,3.5207,3.5244,211.018533,-122.54458333333334,45.620021666666666,2,2
4009,42337,3701,37,1,S,,42337,0,633,0,0,0,0,4,,5.4786,5.5314,83.420309,-122.58493,45.623308333333334,2,2
4009,42617,3701,37,1,S,,42617,0,458,0,0,0,0,3,,7.5478,7.5814,253.580384,-122.62682333333333,45.62857666666667,2,2
4009,42846,3701,37,1,S,,42846,0,489,0,0,0,0,3,,8.4457,8.514,157.614862,-122.64523833333334,45.62833666666667,2,2
4009,42907,3701,37,1,S,,42907,0,746,0,0,0,0,3,,8.8477,8.926,93.995435,-122.65338,45.62867333333333,2,2
4009,42965,3701,37,1,S,,42947,18,476,1,0,0,1,2,,9.1783,9.3044,42.315136,-122.66054833333334,45.630453333333335,2,2
4009,41080,3701,37,1,S,,41080,0,836,0,0,0,0,2,,0.4493,0.4468,31.373719,-122.50379333333333,45.59893666666667,2,2
4009,41226,3701,37,1,S,,41226,0,200,0,0,0,0,2,,1.3235,1.3111,54.904833,-122.50407333333334,45.611608333333336,2,2
4009,42302,3701,37,1,S,,42302,0,463,0,0,0,0,4,,5.2034,5.2469,131.994853,-122.579405,45.62240166666667,2,2
4009,42382,3701,37,1,S,,42382,0,623,0,0,0,0,4,,5.8713,5.9086,153.664086,-122.59265333333333,45.62484666666667,2,2
4009,42783,3701,37,1,S,42780,42722,61,482,1,0,0,0,3,,8.1853,8.2879,74.958902,-122.64025,45.628315,2,4
4009,42580,3701,37,1,S,,42580,0,459,0,0,0,0,3,,7.2179,7.2582,39.462802,-122.61932166666666,45.628773333333335,2,2
4009,43332,3701,37,1,S,43260,43332,0,344,1,0,0,0,1,,10.1892,10.3489,6.550366,-122.66982166666666,45.62871333333333,2,6
4009,40919,3701,37,1,S,40860,40919,0,492,1,0,2,0,2,,0,0,458.327667,-122.50630666666666,45.595105,2,5
4009,41172,3701,37,1,S,,41172,0,199,0,0,0,0,2,,0.8985,0.9047,64.912644,-122.50379,45.60544,2,2
4009,41377,3701,37,1,S,,41331,46,755,1,0,1,0,2,,1.7796,1.8219,6.209562,-122.509055,45.61611166666667,2,2
4009,41485,3701,37,1,S,,41465,20,499,1,0,1,0,3,,2.4718,2.5184,39.619925,-122.523415,45.617745,2,2
4009,41509,3701,37,1,S,,41509,0,751,0,0,0,0,3,,2.6831,2.6974,127.427444,-122.527405,45.618161666666666,2,2
4009,42499,3701,37,1,S,,42499,0,451,0,0,0,0,3,,6.4977,6.5648,55.554473,-122.604825,45.62751333333333,2,2
4009,43248,3701,37,1,S,,43172,76,14,1,1,2,2,1,,9.919,10.0476,41.249085,-122.672775,45.63073166666667,2,2
4009,43679,3701,37,0,S,43680,43638,41,480,1,0,0,0,3,,1.5534,1.6118,52.060562,-122.63987833333333,45.628165,2,4
4009,43800,3701,37,0,S,,43800,0,457,0,0,0,0,5,,2.3314,2.373,75.830113,-122.62505666666667,45.62849333333333,2,2
4009,43840,3701,37,0,S,,43840,0,738,0,0,0,0,5,,2.7011,2.7185,52.599276,-122.61744166666666,45.62862333333333,2,2
4009,43864,3701,37,0,S,,43864,0,739,0,0,0,0,5,,2.9018,2.9316,75.676613,-122.613015,45.62860833333333,2,2
4009,44166,3701,37,0,S,,44166,0,462,0,0,0,0,5,,4.6423,4.7063,62.793326,-122.57824,45.622006666666664,2,2
4009,45372,3701,37,0,S,,45372,0,198,0,0,0,0,1,,9.3498,9.4753,10.690802,-122.50402666666666,45.59871,2,2
4009,44015,3701,37,0,S,,44015,0,742,0,0,0,0,5,,3.5412,3.5884,27.251218,-122.60003833333333,45.626376666666665,2,2
4009,44760,3701,37,0,S,44760,44662,98,502,1,0,0,1,4,,6.8419,6.9687,10.214088,-122.53182833333334,45.618428333333334,2,4
4009,43356,3701,37,0,S,43320,43356,0,344,1,0,2,0,3,,0,0,6.333965,-122.66981666666666,45.62871333333333,2,5
4009,43403,3701,37,0,S,,43403,0,368,0,0,0,0,3,,0.2871,0.2964,19.386668,-122.66428666666667,45.628613333333334,2,2
4009,43560,3701,37,0,S,,43560,0,737,0,0,0,0,3,,0.965,0.9843,79.381066,-122.65269333333333,45.62833,2,2
4009,43588,3701,37,0,S,,43588,0,477,0,0,0,0,3,,1.1974,1.2222,63.415937,-122.64783166666666,45.62824333333333,2,2
4009,44125,3701,37,0,S,,44125,0,632,0,0,0,0,5,,4.3216,4.3695,90.124063,-122.584365,45.62309166666667,2,2
4009,44462,3701,37,0,S,,44444,18,743,1,0,1,1,5,,5.7719,5.8776,101.775351,-122.55367166666667,45.620765,2,2
4009,44815,3701,37,0,S,,44815,0,749,0,0,0,0,4,,7.2539,7.344,49.070874,-122.52397333333333,45.617585,2,2
4009,45119,3701,37,0,S,45120,44938,181,837,1,0,0,0,4,,8.0654,8.2002,63.430461,-122.50646166666667,45.61559333333334,2,4
4009,43988,3701,37,0,S,43980,43915,73,740,1,0,0,0,5,,3.3045,3.384,70.747819,-122.60392,45.62714666666667,2,4
4009,44149,3701,37,0,S,,44149,0,460,0,0,0,0,5,,4.4944,4.5565,109.914588,-122.58055166666666,45.62248833333334,2,2
4009,44789,3701,37,0,S,,44789,0,501,0,0,0,0,4,,7.0799,7.1775,21.33319,-122.527505,45.617963333333336,2,2
4009,44851,3701,37,0,S,,44851,0,498,0,0,0,0,4,,7.5565,7.6441,6.903397,-122.51807166666667,45.61695666666667,2,2
4009,45148,3701,37,0,S,,45148,0,750,0,0,0,0,4,,8.227,8.3512,123.805872,-122.504385,45.614648333333335,2,2
4009,45273,3701,37,0,S,,45273,0,488,0,0,0,0,2,,8.8552,8.9788,61.020201,-122.50411333333334,45.606051666666666,2,2
4009,45309,3701,37,0,S,,45291,18,509,1,0,0,1,1,,8.9627,9.123,43.520212,-122.50406166666667,45.60368666666667,2,2
4009,43775,3701,37,0,S,,43758,17,455,1,0,2,0,5,,2.1133,2.181,13.80549,-122.62854166666666,45.62797333333334,2,2
4009,44198,3701,37,0,S,,44198,0,465,0,0,0,0,5,,4.953,5.0014,182.572861,-122.57138666666667,45.620918333333336,2,2
4009,44601,3701,37,0,S,,44601,0,472,0,0,0,0,5,,6.4045,6.489,88.844402,-122.54193833333333,45.619521666666664,2,2
4009,44087,3701,37,0,S,,44087,0,454,0,0,0,0,5,,3.9892,4.0489,51.529999,-122.59127833333334,45.624383333333334,2,2
4009,44245,3701,37,0,S,,44225,20,467,1,0,1,1,5,,5.1232,5.2245,20.784001,-122.56741666666667,45.6209,2,2
4009,44506,3701,37,0,S,,44506,0,512,0,0,0,0,5,,5.9279,6.0074,11.745306,-122.55144833333334,45.62054666666667,2,2
4009,45461,3701,37,0,S,45660,45461,0,492,1,0,0,1,0,,9.6511,9.8332,27.886704,-122.50491666666667,45.594211666666666,2,6
4009,43609,3701,37,0,S,,43609,0,479,0,0,0,0,3,,1.377,1.4111,22.009469,-122.644265,45.62822833333333,2,2
4009,44632,3701,37,0,S,,44632,0,474,0,0,0,0,5,,6.6456,6.7282,151.07433,-122.53614666666667,45.618898333333334,2,2
4009,44827,3701,37,0,S,,44827,0,500,0,0,0,0,4,,7.3471,7.4465,128.045821,-122.52158833333333,45.617331666666665,2,2
4009,43481,3701,37,0,S,,43481,0,475,0,0,0,0,3,,0.5741,0.5915,37.674704,-122.66073166666666,45.630265,2,2
4009,44045,3701,37,0,S,,44045,0,452,0,0,0,0,5,,3.8189,3.8463,168.340714,-122.59444666666667,45.625095,2,2
4009,44576,3701,37,0,S,,44576,0,471,0,0,0,0,5,,6.1957,6.2759,146.262794,-122.54537666666667,45.619888333333336,2,2
4009,44886,3701,37,0,S,,44886,0,497,0,0,0,0,4,,7.7516,7.8405,14.16074,-122.51400333333333,45.61649166666667,2,2
4009,44922,3701,37,0,S,,44922,0,495,0,0,0,0,4,,8.007,8.089,273.539284,-122.507975,45.61577166666667,2,2
4009,45223,3701,37,0,S,,45200,23,508,1,0,0,2,2,,8.4233,8.5787,5.044135,-122.50435333333333,45.611675,2,2
4009,48022,3701,37,1,S,,48022,0,464,0,0,0,0,4,,7.7479,7.8256,100.243967,-122.5743,45.621338333333334,2,2
4009,48177,3701,37,1,S,,48177,0,623,0,0,0,0,4,,8.6781,8.739,28.806361,-122.59218333333334,45.62475833333333,2,2
4009,48807,3701,37,1,S,,48807,0,478,0,0,0,0,3,,11.4102,11.5153,93.783141,-122.64778833333334,45.62835833333333,2,2
4009,49083,3701,37,1,S,,49048,35,14,1,0,4,0,6,,12.7201,12.8779,87.213325,-122.67274666666667,45.630606666666665,2,2
4009,46174,3701,37,1,S,,46174,0,1064,0,0,0,0,1,,0.8935,0.8823,23.560305,-122.49169333333333,45.596668333333334,2,2
4009,46239,3701,37,1,S,,46239,0,1066,0,0,0,0,1,,1.4627,1.4584,63.194392,-122.47968333333333,45.596645,2,2
4009,46332,3701,37,1,S,,46332,0,1067,0,0,0,0,1,,1.6578,1.6522,137.893076,-122.47807333333333,45.598643333333335,2,2
4009,46557,3701,37,1,S,,46557,0,1070,0,0,0,0,2,,2.8067,2.7962,226.102526,-122.47593166666667,45.615111666666664,2,2
4009,47647,3701,37,1,S,,47647,0,473,0,0,0,0,3,,6.0584,6.1006,37.765063,-122.53873166666666,45.61941,2,2
4009,48421,3701,37,1,S,48420,48251,170,744,1,0,0,2,2,,9.1497,9.2615,30.520507,-122.60246,45.62709666666667,2,4
4009,48466,3701,37,1,S,,48466,0,450,0,0,0,0,2,,9.5554,9.6232,32.593957,-122.609745,45.6283,2,2
4009,48873,3701,37,1,S,,48873,0,476,0,0,0,0,3,,12.0478,12.1348,257.499673,-122.66135,45.630651666666665,2,2
4009,47224,3701,37,1,S,47220,46929,295,753,1,0,0,0,1,,4.3968,4.4608,6.861372,-122.50513166666667,45.61573166666667,2,4
4009,47930,3701,37,1,S,,47930,0,469,0,0,0,0,4,,7.3011,7.334,313.148312,-122.56508333333333,45.621071666666666,2,2
4009,48086,3701,37,1,S,,48086,0,633,0,0,0,0,4,,8.2866,8.3618,33.863714,-122.58448166666666,45.623261666666664,2,2
4009,46025,3701,37,1,S,45960,46025,0,492,1,0,1,0,1,,0,0,376.845148,-122.506215,45.59483,2,5
4009,47353,3701,37,1,S,,47334,19,496,1,0,1,0,3,,4.9032,4.971,3.008523,-122.51556666666667,45.61689333333333,2,2
4009,47582,3701,37,1,S,47580,47537,45,691,1,0,0,0,3,,5.7632,5.8428,22.334933,-122.53341833333333,45.61884833333333,2,4
4009,47678,3701,37,1,S,,47678,0,575,0,0,0,0,3,,6.3287,6.3548,90.781775,-122.54412,45.61998666666667,2,2
4009,47949,3701,37,1,S,,47949,0,468,0,0,0,0,4,,7.4422,7.5149,94.700223,-122.56723,45.621073333333335,2,2
4009,48717,3701,37,1,S,48720,48659,58,482,1,0,0,0,3,,10.9852,11.1182,20.94506,-122.64002333333333,45.62833666666667,2,4
4009,46141,3701,37,1,S,,46141,0,1063,0,0,0,0,1,,0.6406,0.6201,84.571333,-122.49685833333334,45.59664333333333,2,2
4009,46692,3701,37,1,S,46680,46677,15,864,1,0,0,1,1,,3.0584,3.1075,78.89329,-122.47923833333333,45.616825,2,4
4009,46742,3701,37,1,S,,46742,0,1012,0,0,0,0,1,,3.5555,3.5493,255.826064,-122.48852,45.61540166666666,2,2
4009,46775,3701,37,1,S,,46775,0,966,0,0,0,0,1,,3.8469,3.8631,84.759159,-122.49370666666667,45.61675666666667,2,2
4009,46793,3701,37,1,S,,46793,0,1004,0,0,0,0,1,,3.9793,4.0159,18.503651,-122.49643,45.617255,2,2
4009,47460,3701,37,1,S,,47460,0,499,0,0,0,0,3,,5.3171,5.3488,103.277954,-122.523655,45.617785,2,2
4009,47733,3701,37,1,S,,47713,20,470,1,0,1,0,4,,6.5716,6.6611,29.99842,-122.55012833333333,45.62063833333333,2,2
4009,48052,3701,37,1,S,,48052,0,463,0,0,0,0,4,,8.012,8.0772,21.698795,-122.57883166666667,45.62229166666667,2,2
4009,48577,3701,37,1,S,,48577,0,458,0,0,0,0,3,,10.3508,10.4117,286.659795,-122.62695166666667,45.62857666666667,2,2
4009,48997,3701,37,1,S,,48979,18,1091,1,0,0,1,2,,12.474,12.6325,9.795494,-122.67000166666666,45.63265666666667,2,2
4009,46218,3701,37,1,S,,46218,0,1065,0,0,0,0,1,,1.2925,1.2744,151.338784,-122.48312833333334,45.596583333333335,2,2
4009,47482,3701,37,1,S,,47482,0,751,0,0,0,0,3,,5.4954,5.5277,56.793171,-122.52713166666666,45.61814666666667,2,2
4009,47969,3701,37,1,S,,47969,0,466,0,0,0,0,4,,7.605,7.6833,7.274364,-122.57103333333333,45.621071666666666,2,2
4009,48510,3701,37,1,S,,48490,20,767,1,0,1,0,3,,9.712,9.8326,27.245323,-122.61401166666667,45.62882166666667,2,2
4009,48835,3701,37,1,S,,48835,0,746,0,0,0,0,3,,11.6625,11.7563,109.834549,-122.65343166666666,45.62869666666667,2,2
4009,46470,3701,37,1,S,,46450,20,1068,1,0,1,0,2,,2.2792,2.3171,45.648469,-122.47574666666667,45.60763333333333,2,2
4009,46527,3701,37,1,S,,46527,0,1069,0,0,0,0,2,,2.5377,2.5414,64.798287,-122.47584,45.61063333333333,2,2
4009,46712,3701,37,1,S,,46712,0,965,0,0,0,0,1,,3.2535,3.2734,117.026502,-122.48238666666667,45.61566666666667,2,2
4009,47286,3701,37,1,S,,47256,30,755,1,0,1,0,2,,4.5863,4.6522,4.739403,-122.509095,45.61611833333333,2,2
4009,48440,3701,37,1,S,,48440,0,451,0,0,0,0,2,,9.3057,9.3951,49.970007,-122.60484,45.62753,2,2
4009,48543,3701,37,1,S,,48543,0,459,0,0,0,0,3,,10.0059,10.0886,104.837924,-122.61958,45.62877666666667,2,2
4009,48601,3701,37,1,S,,48601,0,456,0,0,0,0,3,,10.4925,10.5962,51.835681,-122.629295,45.627915,2,2
4009,48788,3701,37,1,S,,48788,0,489,0,0,0,0,3,,11.2332,11.3444,66.051665,-122.644885,45.62835166666667,2,2
4009,49181,3701,37,1,S,49200,49181,0,344,1,0,0,2,4,,12.9898,13.1793,3.720142,-122.669825,45.628703333333334,2,6
4009,48062,3701,37,1,S,,48062,0,461,0,0,0,0,4,,8.0915,8.176,108.902395,-122.58046833333333,45.62264166666667,2,2
4009,48194,3701,37,1,S,,48194,0,453,0,0,0,0,4,,8.8483,8.9241,51.479387,-122.595915,45.6256,2,2
4009,49373,3701,37,0,S,,49373,0,475,0,0,0,0,4,,0.5978,0.5915,221.149504,-122.659845,45.63008,2,2
4009,49416,3701,37,0,S,,49416,0,737,0,0,0,0,4,,0.9693,0.9843,42.615796,-122.65282833333333,45.628366666666665,2,2
4009,49771,3701,37,0,S,,49771,0,738,0,0,0,0,4,,2.7011,2.7185,99.650759,-122.61726,45.62863333333333,2,2
4009,50221,3701,37,0,S,,50221,0,465,0,0,0,0,1,,4.9374,5.0014,86.198543,-122.57241666666667,45.620913333333334,2,2
4009,50808,3701,37,0,S,,50757,51,749,1,0,0,0,0,,7.2141,7.344,31.242693,-122.52404166666666,45.61759166666667,2,2
4009,51953,3701,37,0,S,52020,51953,0,492,1,0,0,0,0,,12.4417,12.6642,33.702072,-122.50513,45.59428666666667,2,6
4009,49445,3701,37,0,S,,49445,0,477,0,0,0,0,4,,1.1992,1.2222,41.177748,-122.64791666666666,45.62825333333333,2,2
4009,49932,3701,37,0,S,49920,49843,89,740,1,0,0,0,4,,3.3026,3.384,92.274134,-122.60383,45.627156666666664,2,4
4009,50044,3701,37,0,S,,50044,0,452,0,0,0,0,3,,3.7978,3.8463,61.116322,-122.59485333333333,45.62517166666667,2,2
4009,50582,3701,37,0,S,,50567,15,471,1,0,1,0,1,,6.1572,6.2759,10.589275,-122.54590166666667,45.61995666666667,2,2
4009,51097,3701,37,0,S,51120,50978,119,837,1,0,0,1,0,,8.0604,8.2002,35.184137,-122.50657,45.615606666666665,2,4
4009,51785,3701,37,0,S,,51785,0,1062,0,0,0,0,0,,11.9887,12.1565,6.676841,-122.49806333333333,45.59674666666667,2,2
4009,49259,3701,37,0,S,49260,49259,0,344,1,0,0,0,4,,0,0,3.281162,-122.669815,45.628705,2,5
4009,49304,3701,37,0,S,,49304,0,368,0,0,0,0,4,,0.2852,0.2964,26.298255,-122.66415333333333,45.62862833333333,2,2
4009,49618,3701,37,0,S,49620,49498,120,480,1,0,0,0,4,,1.554,1.6118,45.956983,-122.63988666666667,45.62818333333333,2,4
4009,50089,3701,37,0,S,,50071,18,454,1,0,0,2,1,,3.9581,4.0489,36.727917,-122.59096166666667,45.624296666666666,2,2
4009,50244,3701,37,0,S,,50244,0,467,0,0,0,0,1,,5.1543,5.2245,59.15312,-122.56726833333333,45.6209,2,2
4009,50644,3701,37,0,S,,50644,0,474,0,0,0,0,1,,6.6592,6.7282,205.427673,-122.53593833333333,45.618878333333335,2,2
